FILER_ID,FILER_NAME
13900,Shorefront Democratic Club
13901,Friends Of Nelson Denis
13902,Castelli 2004
13903,Committee To Elect Robert J. Collini Justice
13904,Friends Of Ellen Jaffee
13905,Big Apple Pac - Non Federal Acct
13906,Sabini For Senate
13907,Robert A. Morabito For Westchester County Clerk
13908,Friends Of Northern Wilcher Jr.
13909,Friends Of Michael Kaplowitz
1391,Committee To Elect Jeff Mazzone
13910,Saratoga County Independence Party Committee Account
13911,Viviana V. Hernandez For City Council
13912,Town Of Islip Republican Committee
13913,Committee To Elect Samuel Conti Jr.
13914,Lima Republicans
13915,City Of Kingston Democratic Committee
13916,Great Neck Democratic Club
13917,Friends Of Tim Idoni
13918,Republican Neighbors For Ed Ramos
13919,Committee To Elect Judge Bertram Katz
1392,Friends Of Scotty Ginett
13920,Capital Region Automobile Dealers Assn. Pac (Cradapac)
13921,Committee To Elect Elizabeth Audrey Taylor Civil Ct Judge
13922,Brookhaven Forward Pac
13923,Citizens For A Brighter New York
13924,City Of White Plains Pba Pac Fund
13925,Citizens To Elect Dan Johnson
13926,Friends Of John Tabacco
13927,Friends Of Michael Digioacchino
13928,Friends Of Mike Hennessy
13929,Committee To Elect Casilda E. Roper-Simpson
1393,Friends Of Jason Laidley
13930,Committee To Re-Elect Simon Spring Valley Justice
13931,Mark Weprin For Council
13932,New Yorkers For Affordable Housing
13933,Friends Of Roger Madon
13935,Energy For New York Pac
13936,Committee To Elect Joseph F. Kasper
13937,Home Builders & Remodeler Of Cny
13938,Citizens For Seidman
13939,Committee To Re-Elect Marc M. Carpenter
1394,Friends To Elect Marsha King Purdue Hamilton County Court Judge
13940,Town Of Niagara Democratic Committee
13941,Friends Of Fran Spoth
13942,Friends Of Sara M. Gonzalez
13943,Committee To Elect Judge Spain To The Supreme Court
13944,Friends Of Judge Klein For Supreme Court
13945,Citizens For Boardway
13946,Friends Of Albert J. Millus
13947,Hotel Association Of New York City Inc. - Pac
13948,Nys Conference Of Bricklayers & Allied Crafts Pac
13949,Cable Pac
1395,Committee To Elect Zlotnick And Kerr
13950,Morgan Stanley Better GovT. Fund
13951,Committee To Elect Jack Luchsinger Senator
13952,Rath Campaign Committee
13953,Friends Of Nora Bredes
13954,Citizens For Testa
13955,Friends Of David Stewart
13956,Business For Barrett
13957,Weir 2009
13958,Count On Irene DAbramo
13959,Committee To Elect Jim Budde
1396,Weprin 2021
13960,Teamsabellico
13961,Committee To Re-Elect Asseblyman Ralph Eannace
13962,Committee To Re-Elect Justice Mccarthy
13963,Levy 1988 Re-Election Comm
13964,New Yorkers For Joe Rose
13965,Comm To Elect Allan L. Winick Justice Of The Supreme Court
13966,Marthone For City Council
13967,New York Republican County Committee Housekeeping Account
13968,Committee To Elect Dennis And Dugan
13969,Bethlehem Independence Committee
1397,Friends Of Jessica Bumpus
13970,Schenectady County Republican Womens Club Scrwc
13971,Friends Of Paul S. Piotrowski
13972,Friends Of Liz Berney
13973,The Committee To Elect Peter A. Lynch Esq.
13974,Croton Democratic Committee
13975,Friends Of Brookhaven Highway
13976,Friends Of Anousheh
13977,Committee To Elect Michael G. Yerdon For 117th Assembly District
13978,Jerry Cammarata For State Assembly
13979,Kathy Gaffney/State Senate Committee
1398,Committee To Elect Jake Moser For Lewis County Clerk
13980,Friends Of Peter Caranese
13981,Lamutis For Supreme Court
13982,Westchester Now Pac
13983,Nys Nurses For Pol Action
13984,Plumbers & Steamfitters Local Union #267 Ithaca P.A.C.
13985,Committee To Elect Darma V. Diaz
13986,Friends Of Bernadette Semple
13987,Nichols For Assembly
13988,Committee To Re-Elect Ted OBrien
13989,Committee To Elect Robert A. Fromaget
1399,Timothy Kramer For City Council
13990,Citizens For Mackenzie
13991,Committee To Elect Chris Ragucci
13992,Jessica For Cicero
13993,Friends Of Robert J Rodriguez
13994,Friends Of Kevin Copeland
13995,Friends Of Claudia Murphy
13996,Copake Democratic Campaign 2013
13997,Stillwater Democratic Committee
13998,Friends Of Andre R. Bailey
13999,Friends Of Ed Borrelli
14,Friends Of Brian M. Gordon
140,Committee To Elect Mike Mcguire
1400,Friends Of Lydia Rivera-Warr
14000,Committee To Elect Elizabeth Crowley
14001,New York City Coalition For Accountability Now
14002,Friends Of Jim Harrison
14003,Friends Of Mark Winston Griffith
14004,Village Matters
14005,Friends Of Sean Kipp
14006,Montano For Senate 2016
14007,Federated Republican Women Of Dutchess County
14008,Friends Of Tom Gillen
14009,Gerstman For The People Exploratory Committee
1401,Friends Of Liz Fried
14010,Friends Of Henry Burdick Jr.
14011,Friends Of Maria Whyte
14012,George Mcgonigal For Ithaca
14013,Friends Of Bob Dougherty
14014,Friends Of Karen Christie
14015,Friends Of Andy Stewart
14016,Cozzolino For Judge
14017,Friends Of Jeff Mcdonald
14018,Friends Of Peter Golden 2011
14019,Carlo Calvi For Mayor
1402,Village For All
14020,Mike Duvalle 4 City Council
14021,Friends Of Charlie Barbuti
14022,Committee To Elect Carol Sheibley
14023,Friends Of David Menken
14024,Cohen For Council
14025,Committee To Elect Kenneth Gilligan
14026,Bedford Citizens For Clean Water And Open Space A Project Of The Conservation C
14027,Committee To Elect Ocynthia Williams
14028,Friends Of Austin Shafran
14029,Westchester Young Democrats
1403,Friends Of Maud Maron
14030,Antonacci For The People
14031,Friends Of Tammie Williams
14032,Casavis 2014
14033,Stonewall Democratic Club Of New York City Political Action Fund (Sdnyc-Paf)
14034,Friends Of Lucretia Regina-Potter
14035,Committee To Elect Gretchen Walsh
14036,Gary Trachten For Justice Supreme Court
14037,Friends Of Rebecca Lynch
14038,Elect Barnhart Sheriff
14039,Friends Of Peter Lavenia
1404,Gronich For Good Government
14040,Friends Of Fran Gottron
14041,Simonetta-Blair For Dewitt
14042,Friends Of Laura Curran
14043,Committee To Elect Ryan Warr
14044,Peter Koo 2017
14045,Buitrago For Family Court Judge
14046,Friends Of Mark Caruso
14047,Friends Of Frank Tassone
14048,Friends Of Jason Kontzamanys
14049,Committee To Re-Elect Judge Panepinto
1405,Friends Of Taylor Scott
14050,Friends To Keep Judge Quinones
14051,Friends Of Jeanie Grande
14052,Avella For Mayor
14053,Chirico For Council
14054,Friends Of Sarah Brannen
14055,Committee To Reelect Debby Mccormick
14056,Tom Campaign 2017 (Town Of Mamaroneck)
14057,Friends Of Lamont Carolina
14058,Muscarella For Judge
14059,Matteo 2017
1406,Friends Of Citizens For Change Barre Ny
14060,Spotorno For Yonkers President Inc
14061,Friends Of Linda Sullivan Fatata
14062,Friends Of Bill Mcpartlon
14063,Friends To Elect Marilyn Farrell Greene County Clerk
14064,Mid Brookhaven Republican Club (Mbrc)
14065,Ella Van Loon For Supreme Court
14066,Judge Angelo Morinello For Assembly
14067,Rockaway Republicans
14068,Carlos Giron For New York
14069,Stacey Pheffer Amato For Assembly
1407,Friends Of Anthony C. Leone Jr.
14070,N. Scott Banks Committee To Elect For Nassau County Court Judge
14071,Restrict & Regulate In Nystate 2019
14072,Friends Of David Zwierankin
14073,Juan Pagan 2018
14074,Friends Of Gil Perez
14075,Corey 2021
14076,Friends Of Anthony Pappas
14077,Friends Of Emanuele Marinaro
14078,Weinstein For Mayor
14079,Friends Of Shawn Lavin
1408,Kregler For New York
14080,Committee To Re-Elect Judge Whalen
14081,Committee To Elect Julie Garcia
14082,Friends Of Joy
14083,Committee To Elect Laura Monte
14084,Save Dongan
14085,Committee To Elect Dan Fitzsimmons
14086,Friends Of Michele Hirsch
14087,Veterans For Cicero
14088,Ragini For North Hempstead Council
14089,Friends Of Laura Divenere
1409,Committee To Elect Judge Otto Campanella For County Court
14090,The Friendly Village Party
14091,Rosann Orlando For District Court
14092,Friends Of Angela Riley
14093,Manuel Perez For Council
14094,Boris Pincus And Friends
14095,Citizens For David Redmond
14096,Committee For Da Integrity
14097,Friends Of Laura Burns
14098,Michael Marcantonio For New York
14099,Truitt4ny (Truitt For New York)
141,Dilan 2009
1410,Costa For Queens
14100,Friends To Elect Frank
14101,Friends Of Melissa Jeffers Von Dollen
14102,Friends Of Jessica Kulpit
14103,Friends Of Russ Kenyon
14104,Eric Adams 2021
14105,Porsch For County Judge
14106,Katz Nys (New York State)
14107,Friends Of Jessica Wilcox
14108,Jared Rich For Nyc
14109,Elect Melissa Mccardle
1411,Friends Of Judge Daniel J. Gallagher
14110,Friends Of Christopher Bourke For Sheriff
14111,Team New Castle 2019
14112,Cheryl Chapman For Mayor
14113,Friends To Elect Jessica M. Saks
14114,Rob Bujan Committee To Elect For Common Council President
14115,Friends Of Ron Altman
14116,Friends Of Carolyn Hansen
14117,Friends Of Michael Parietti
14118,Anthony Beckford For City Council
14119,Sultan For Council
1412,Alfonso 2021
14120,Ty For The Party
14121,Friends Of William Van Helmond
14122,PeopleS City Council Nyc
14123,Ip Pac
14124,Nick For City Council
14125,Friends Of Nicholas DAlessandro
14126,Friends Of Darlene Harris
14127,Kelly Brinkworth For Family Court
14128,Friends Of Sue Hughes-Smith
14129,Friends Of Celia Evers
1413,Jenny Low 2021
14130,Friends Of Pat Watkins
14131,Re-Elect Sheriff Todd Baxter
14132,Friends For Brian Pugh
14133,Friends Of Bill Pritchard
14134,Friends For Palmesano
14135,Committee To Elect Daniel Kozub Nys Assembly Dist. 146
14136,Mike Mc Campaign
14137,Shirley Chisholm Democratic Club (Scdc)
14138,Rockland Coalition For Free Choice Pac
14139,Committee To Elect William H. Keniry Justice Of The Supreme Court
1414,Team Gordon For Assembly
14140,Comm For Owner Occupied Housing Pac
14141,Bechtold For New York
14142,Committee To Elect Irv Mower
14143,Friends Of Damian Ulatowski For Assembly
14144,Committee To Re-Elect John Sampson
14145,Friends Of Sandy Baker
14146,Friends Of Tricia Ferrell
14147,Recchia 2005
14148,Hyde Park Republican Committee
14149,Austerlitz Democratic Committee
1415,Dipietro For Assembly
14150,Fund For New YorkS Future
14151,Sheet Metal Workers; Local #46 Political Action Fund
14152,Committee To Elect Ute Lally
14153,Committee To Elect Laura L. Jacobson
14154,Friends Of Mike Barker
14155,Budd For Assembly
14156,Committee To Elect Al Joseph
14157,Citizens For Reid
14158,Town Of Fishkill Republican Committee
14159,Genesee County Democratic Committee
1416,Committee To Elect Brian D. Premo
14160,Committee To Elect Belmont Sheriff
14161,Bill Kinne Is Running
14162,Friends Of Andre Claridge
14163,The Constituted Committee Of The Erie County Independence Party
14164,Herbert Tenzer 5 Towns Democratic Club
14165,Lappin 2009
14166,Rosado For Civil Court
14167,Friends Of Judge Ricigliano
14168,Committee To Elect Edmund Maziarz Town Justice
14169,Barbara Blass For Riverhead
1417,Friends Of Joe Cammarata
14170,Wyoming County Republican Committee
14171,People For Daniel Friedman
14172,Friends Of Fred Bunnell
14173,Citizens For Reed
14174,Friends Of Al Nowak Sr
14175,Friends Of Patricia Mcdow
14176,Friends Of Anna Kelles
14177,Friends Of Kenny Burgos
14178,West Side Democrats Inc
14179,Julian Democratic Senate
1418,Friends Of Judy Rudes
14180,Committee To Elect Anthony Difilippo Iv
14181,Joseph Selch For New York
14182,Mclaughlin For Council President
14183,Committee To Elect Prudence Carabine
14184,Committee To Elect Anthony M. Parlatore District Court Judge
14185,Friends Of Paul Marra
14186,Friends Of Beth Faughnan
14187,Friends Of Reginald Spinello
14188,Friends Of Kevin Crosier
14189,Kathy Doherty Campaign 2007
1419,Friends Of Claudia Andreassen
14190,Committee To Elect District 7 Republicans
14191,Committee To Elect Allen Hauser
14192,Friends Of Gordon A. Burrows
14193,Friends For Vanessa Tirado
14194,Hamilton Republican Committee
14195,Suraci For Council
14196,Friends Of Duwayne Gregory
14197,Friends With Carlos Bristol
14198,Friends Of Karl Brabenec
14199,Friends Of Geri Feldman
142,Voice For Change
1420,North Elba Democratic Committee (Nedc)
14200,Committee To Re-Elect Ann Marie Dibella
14201,Friends Of Judge Pasquantonio
14202,Friends Of Tanja Sirago
14203,Friends Of Richard Cahill
14204,Westchester Young Republicans
14205,Christopher For Senate
14206,Judge Wood For Supreme Court
14207,Committee To Elect David Kimmel
14208,Committee To Elect Latia W. Martin
14209,Nymta Boat Pac
1421,Yes On Library Bond
14210,Committee To Elect Aileen Gunther
14211,Community Action Pac
14212,Friends Of Michelle Weston Patterson
14213,Friends Of Fernando Tapia
14214,Verizon Communications Inc Good Govt Club
14215,Friends Of Susan Zimet
14216,Friends Of Gary Domalewicz
14217,Michael Queenan
14218,Webster Republican Committee
14219,Citizens For Bill Butera
1422,Adam Burg For Newstead
14220,New Yorkers For DAmato
14221,Committee To Elect Judge Jerome B. Fleischman
14222,Friends Of Tom Mullen Campaign Committee
14223,New York Independents
14224,Committee To Elect Alfonso
14225,Friends Of Paula Metzler
14226,Bronx Democratic County Committee - Housekeeping
14227,Friends Of Sylvia Matousek
14228,Friends Of Brian Soller
14229,True Conservatives Of Huntington Pre Primary Committee
1423,Friends Of Edu Hermelyn
14230,Hughes For Southampton
14231,Town Of Malta Democratic Committee
14232,Friends Of Judge Bill Edwards
14233,Friends Of Dave Rodriguez
14234,Friends Of Barry D. Kramer
14235,Amherst Independence Party
14236,Town Of Newburgh Republican Committee
14237,New Yorkers For David Weprin
14238,Friends For Defrancisco
14239,Cicero Democratic Committee
1424,Gary For Bethlehem
14240,Committee To Elect Ben Douglas
14241,Town Of Mooers Democratic Party
14242,Concerned Citizens
14243,Friends Of Frank J Pidgeon
14244,Committee To Elect Anthony P. Cellini
14245,Vote Keefe
14246,Friends Of Anthony Stasi
14247,Friends Of Roy Chamberlin
14248,Lee Michaels For Supreme Court
14249,Local 420 Political Action Committee
1425,The Reynolds For Senate Committee (Reynolds 4 Senate)
14250,Friends Of Tom OMara
14251,Friends Of Judge Geraci
14252,Friends Of Al Curtis
14253,Breakstone For Assembly
14254,Espada 2004
14255,Committee To Elect Inna L. Kaminsky
14256,Maio For Nys Senate
14257,Judge Jeffrey Cohen Election Committee
14258,Brooks For Assembly
14259,Bradley For Assembly
1426,New York Communities Political Action Committee
14260,Friends Of Patricia Ritchie
14261,Now-Nyc Pac
14262,Friends Of Evergreen C. Chou
14263,Demler For Assembly
14264,Cingular Wireless Llc Employee Political Action Committee - New York
14265,Citizens For Grace Ioannidis
14266,Citizens For Warden 2001
14267,North Castle Republican Town Committee
14268,Committee To Elect Mary Joyce DAurizio
14269,Friends Of Meg Stevens
1427,Friends Of Brian T. Doherty
14270,Brian Robison For T.C. Legislature Brian Robison For Tompkins County Legislature
14271,Friends Of Jennifer Gofkowski
14272,Coxsackie Democratic Committee
14273,Citizens To Elect Tracy Logel
14274,Friends Of Patrick Murphy
14275,Committee To Elect Irving A. Gelb
14276,Committee To Re-Elect Judge Claire
14277,Committee To Elect Ernest Lavigueur Porter Town Justice
14278,Friends Of Arthur J Casilio
14279,Friends Of Peter Dicostanzo
1428,Frack Action Pac (Political Action Committee)
14280,Tom Cooke For Nyc Council
14281,Denis For State Assembly
14282,Friends Of Basil Smikle For New York State Senate
14283,Schodack Democratic Committee
14284,Hopkins 4 City Council
14285,Friends Of Daniel ODonnell
14286,Friends Of Michael OConnell
14287,Friends Of Malcolm Didio
14288,Bush For Assembly
14289,Committee To Elect Judge Daniel Angiolillo
1429,The New Independence Party Club Of Erie County
14290,Maloney Committee - Nys Pac
14291,Citizens For Peterson - Special Account
14292,Jonh Flynn For Town Justice
14293,Committee To Elect Jack Stenberg Sheriff
14294,Comm. To Elect Judge Allan L. Winick Justice Of The Supreme Court
14295,Del Toro 90
14296,Friends Of George Pataki
14297,Comm To Make Ny #1 Again
14298,Friends Of Sen Libous Comm
14299,Citizens To Elect Anna L. Thompson
143,Organization Of Staff Analysts Pac
1430,Lysander Bipartisan Coalition
14300,Committee To Elect Clementine M. Fasbender
14301,Nasw-Nyc Chapter Political Action For Candidate Election Nasw Nyc Pace
14302,Friends Of Tyler K. Maile
14303,Mark Fleming For Legislator
14304,Friends United For Dickinson As Supervisor
14305,Friends Of Barbara Jeter-Jackson
14306,Citizens For Sutton
14307,Committee To Elect Mary Joyce Paul & Deborah
14308,Friends And Family For Andrew Destefano
14309,Friends Of Rob Quinn
1431,Friends Of Martin Soucie
14310,Committee To Elect Mcconville Sheriff
14311,Committee To Re-Elect Lemcke
14312,Friends Of Guy Baker
14313,300 Republicans
14314,Friends Of Stephen Herz
14315,Friends Of Kelly ONeill Levy
14316,Friends Of Martha Dodge
14317,Friends To Elect Bruce Coe
